
dccn-l029.dccn.nl: 
                                                                                  Req'd    Req'd       Elap
Job ID                  Username    Queue    Jobname          SessID  NDS   TSK   Memory   Time    S   Time
10069026.dccn-l029.dcc  roboos      matlab   test_bug1984_218  65107   --       1    2gb  00:10:00 C       --    dccn-c020
10069027.dccn-l029.dcc  roboos      matlab   test_bug2160      65161   --       1    2gb  00:10:00 C       --    dccn-c020
10069028.dccn-l029.dcc  roboos      matlab   test_bug2224      65241   --       1    2gb  00:10:00 C       --    dccn-c020
10069029.dccn-l029.dcc  roboos      matlab   test_bug1652      65322   --       1    2gb  00:10:00 C       --    dccn-c020
10069030.dccn-l029.dcc  roboos      matlab   test_bug1490      65499   --       1    2gb  00:10:00 C       --    dccn-c020
10069031.dccn-l029.dcc  roboos      matlab   test_bug1571        967   --       1    3gb  00:10:00 C       --    dccn-c020
10069032.dccn-l029.dcc  roboos      matlab   test_bug1618       1087   --       1    2gb  00:10:00 C       --    dccn-c020
10069033.dccn-l029.dcc  roboos      matlab   test_bug1792       1224   --       1    2gb  00:10:00 C       --    dccn-c020
10069034.dccn-l029.dcc  roboos      matlab   test_bug1954       1419   --       1    2gb  00:45:00 C       --    dccn-c020
10069035.dccn-l029.dcc  roboos      matlab   test_bug1775       1545   --       1    2gb  00:10:00 C       --    dccn-c020
10069036.dccn-l029.dcc  roboos      matlab   test_bug1856       1702   --       1    2gb  00:10:00 C       --    dccn-c020
10069037.dccn-l029.dcc  roboos      matlab   test_bug1677       1861   --       1    2gb  00:10:00 C       --    dccn-c020
10069038.dccn-l029.dcc  roboos      matlab   test_bug131        2041   --       1    2gb  00:10:00 C       --    dccn-c020
10069039.dccn-l029.dcc  roboos      matlab   test_datatype_pa   2158   --       1    2gb  00:10:00 C       --    dccn-c020
10069040.dccn-l029.dcc  roboos      matlab   test_warp          2282   --       1    2gb  00:10:00 C       --    dccn-c020
10069041.dccn-l029.dcc  roboos      matlab   test_warning_onc   2528   --       1    2gb  00:10:00 C       --    dccn-c020
10069042.dccn-l029.dcc  roboos      matlab   test_bug931        2644   --       1    2gb  00:10:00 C       --    dccn-c020
10069043.dccn-l029.dcc  roboos      matlab   test_ft_read_hea   2773   --       1    2gb  00:10:00 C       --    dccn-c020
10069044.dccn-l029.dcc  roboos      matlab   test_ft_math       3008   --       1    2gb  00:10:00 C       --    dccn-c020
10069045.dccn-l029.dcc  roboos      matlab   test_bug1040       3166   --       1    2gb  00:10:00 C       --    dccn-c020
10069046.dccn-l029.dcc  roboos      matlab   test_ft_plot_mes   3315   --       1    2gb  00:10:00 C       --    dccn-c020
10069047.dccn-l029.dcc  roboos      matlab   test_bug1082       3470   --       1    2gb  00:10:00 C       --    dccn-c020
10069048.dccn-l029.dcc  roboos      matlab   test_bug1163       3601   --       1    2gb  00:10:00 C       --    dccn-c020
10069049.dccn-l029.dcc  roboos      matlab   test_headmodel_d   3752   --       1    2gb  00:10:00 C       --    dccn-c020
10069050.dccn-l029.dcc  roboos      matlab   test_bug1227       3891   --       1    2gb  00:10:00 C       --    dccn-c020
10069051.dccn-l029.dcc  roboos      matlab   test_bug1129       3979   --       1    2gb  00:10:00 C       --    dccn-c020
10069052.dccn-l029.dcc  roboos      matlab   test_bug1742       4067   --       1    2gb  00:10:00 C       --    dccn-c020
10069053.dccn-l029.dcc  roboos      matlab   test_xunit_stack   4135   --       1    2gb  00:10:00 C       --    dccn-c020
10069054.dccn-l029.dcc  roboos      matlab   test_bug1806       4227   --       1    2gb  00:10:00 C       --    dccn-c020
10069055.dccn-l029.dcc  roboos      matlab   test_bug1725       4305   --       1    2gb  00:10:00 C       --    dccn-c020
10069056.dccn-l029.dcc  roboos      matlab   test_bug1563       4386   --       1    2gb  00:10:00 C       --    dccn-c020
10069057.dccn-l029.dcc  roboos      matlab   test_ft_freqgran   4714   --       1    2gb  00:10:00 C       --    dccn-c020
10069058.dccn-l029.dcc  roboos      matlab   test_bug1708       4930   --       1    2gb  00:10:00 C       --    dccn-c020
10069059.dccn-l029.dcc  roboos      matlab   test_bug1529       5009   --       1    2gb  00:10:00 C       --    dccn-c020
10069060.dccn-l029.dcc  roboos      matlab   test_bug1448       5082   --       1    2gb  00:10:00 C       --    dccn-c020
10069061.dccn-l029.dcc  roboos      matlab   test_bug2096       5170   --       1    4gb  00:20:00 C       --    dccn-c020
10069062.dccn-l029.dcc  roboos      matlab   test_ft_componen   5243   --       1    2gb  00:10:00 C       --    dccn-c020
10069063.dccn-l029.dcc  roboos      matlab   test_ft_electrod   5325   --       1    3gb  00:10:00 C       --    dccn-c020
10069064.dccn-l029.dcc  roboos      matlab   test_bug1988       5402   --       1    3gb  00:45:00 C       --    dccn-c020
10069065.dccn-l029.dcc  roboos      matlab   test_bug182        5499   --       1    2gb  00:10:00 C       --    dccn-c020
10069066.dccn-l029.dcc  roboos      matlab   test_bug629        5629   --       1    2gb  00:10:00 C       --    dccn-c020
10069067.dccn-l029.dcc  roboos      matlab   test_tutorial_ev   5947   --       1    3gb  00:20:00 C       --    dccn-c020
10069068.dccn-l029.dcc  roboos      matlab   test_bug2004       6155   --       1    2gb  00:10:00 C       --    dccn-c020
10069069.dccn-l029.dcc  roboos      matlab   test_tutorial_cl   6585   --       1    2gb  00:10:00 C       --    dccn-c020
10069070.dccn-l029.dcc  roboos      matlab   test_bug1530       6678   --       1    2gb  00:10:00 C       --    dccn-c020
10069071.dccn-l029.dcc  roboos      matlab   test_bug1351       6782   --       1    2gb  00:10:00 C       --    dccn-c020
10069072.dccn-l029.dcc  roboos      matlab   test_bug1270       6863   --       1    2gb  00:10:00 C       --    dccn-c020
10069073.dccn-l029.dcc  roboos      matlab   test_bug1913       7157   --       1    2gb  16:00:00 C       --    dccn-c020
10069074.dccn-l029.dcc  roboos      matlab   test_bug1832       7206   --       1    2gb  00:10:00 C       --    dccn-c020
10069075.dccn-l029.dcc  roboos      matlab   test_bug1490b      7328   --       1    2gb  00:10:00 C       --    dccn-c020
10069076.dccn-l029.dcc  roboos      matlab   test_bug1295       7498   --       1    2gb  00:10:00 C       --    dccn-c020
10069077.dccn-l029.dcc  roboos      matlab   test_bug1359      24877   --       1    2gb  00:10:00 C       --    dccn-c021
10069078.dccn-l029.dcc  roboos      matlab   test_ft_checkdat  24900   --       1    2gb  00:10:00 C       --    dccn-c021
10069079.dccn-l029.dcc  roboos      matlab   test_nearest      24940   --       1    3gb  00:10:00 C       --    dccn-c021
10069080.dccn-l029.dcc  roboos      matlab   test_resampledes  25000   --       1    2gb  00:10:00 C       --    dccn-c021
10069081.dccn-l029.dcc  roboos      matlab   test_bug1759      25066   --       1    2gb  00:10:00 C       --    dccn-c021
10069082.dccn-l029.dcc  roboos      matlab   test_bug1967a     25155   --       1    2gb  00:10:00 C       --    dccn-c021
10069083.dccn-l029.dcc  roboos      matlab   test_bug272       25293   --       1    2gb  00:10:00 C       --    dccn-c021
10069084.dccn-l029.dcc  roboos      matlab   test_eeg_leadfie  25454   --       1    2gb  00:10:00 C       --    dccn-c021
10069085.dccn-l029.dcc  roboos      matlab   test_bug255       25593   --       1    2gb  00:10:00 C       --    dccn-c021
10069086.dccn-l029.dcc  roboos      matlab   test_bug932       25727   --       1    2gb  00:10:00 C       --    dccn-c021
10069087.dccn-l029.dcc  roboos      matlab   test_example_pre  25863   --       1    2gb  00:10:00 C       --    dccn-c021
10069088.dccn-l029.dcc  roboos      matlab   test_bug893       26015   --       1    2gb  00:10:00 C       --    dccn-c021
10069089.dccn-l029.dcc  roboos      matlab   test_bug1041      26152   --       1    2gb  00:10:00 C       --    dccn-c021
10069090.dccn-l029.dcc  roboos      matlab   test_headmodel_c  26311   --       1    2gb  00:10:00 C       --    dccn-c021
10069091.dccn-l029.dcc  roboos      matlab   test_bug2170      26442   --       1    2gb  00:10:00 C       --    dccn-c021
10069092.dccn-l029.dcc  roboos      matlab   test_bug2315      26569   --       1    2gb  00:10:00 C       --    dccn-c021
10069093.dccn-l029.dcc  roboos      matlab   test_bug1262      26707   --       1    2gb  00:10:00 C       --    dccn-c021
10069094.dccn-l029.dcc  roboos      matlab   test_bug1245      26838   --       1    2gb  00:10:00 C       --    dccn-c021
10069095.dccn-l029.dcc  roboos      matlab   test_bug1407      26974   --       1    2gb  00:10:00 C       --    dccn-c021
10069096.dccn-l029.dcc  roboos      matlab   test_bug1309      27108   --       1    2gb  00:10:00 C       --    dccn-c021
10069097.dccn-l029.dcc  roboos      matlab   test_bug1049      27246   --       1    2gb  00:10:00 C       --    dccn-c021
10069098.dccn-l029.dcc  roboos      matlab   test_bug1760      27396   --       1    2gb  00:10:00 C       --    dccn-c021
10069099.dccn-l029.dcc  roboos      matlab   test_bug1483      27522   --       1    2gb  00:10:00 C       --    dccn-c021
10069100.dccn-l029.dcc  roboos      matlab   test_bug1807      27639   --       1    2gb  00:10:00 C       --    dccn-c021
10069101.dccn-l029.dcc  roboos      matlab   test_ft_multiplo  27773   --       1    2gb  00:10:00 C       --    dccn-c021
10069102.dccn-l029.dcc  roboos      matlab   test_bug1368      27906   --       1    2gb  00:20:00 C       --    dccn-c021
10069103.dccn-l029.dcc  roboos      matlab   test_ft_topoplot  28056   --       1    2gb  00:10:00 C       --    dccn-c021
10069104.dccn-l029.dcc  roboos      matlab   test_bug1785      28244   --       1    2gb  00:10:00 C       --    dccn-c021
10069105.dccn-l029.dcc  roboos      matlab   test_bug941       28300   --       1    2gb  00:10:00 C       --    dccn-c021
10069106.dccn-l029.dcc  roboos      matlab   test_bug843       28394   --       1    2gb  00:10:00 C       --    dccn-c021
10069107.dccn-l029.dcc  roboos      matlab   test_ft_timelock  28477   --       1    2gb  00:10:00 C       --    dccn-c021
10069108.dccn-l029.dcc  roboos      matlab   test_tutorial_co  28553   --       1    5gb  00:12:00 C       --    dccn-c021
10069109.dccn-l029.dcc  roboos      matlab   test_ft_qualityc  28781   --       1    2gb  00:11:23 C       --    dccn-c021
10069110.dccn-l029.dcc  roboos      matlab   test_ft_componen  28865   --       1    2gb  00:10:00 C       --    dccn-c021
10069111.dccn-l029.dcc  roboos      matlab   test_bug1212      28953   --       1    2gb  00:10:00 C       --    dccn-c021
10069112.dccn-l029.dcc  roboos      matlab   test_bug1114      29055   --       1    2gb  00:10:00 C       --    dccn-c021
10069113.dccn-l029.dcc  roboos      matlab   test_bug1450      29149   --       1    2gb  00:10:00 C       --    dccn-c021
10069114.dccn-l029.dcc  roboos      matlab   test_ft_statisti  40974   --       1    4gb  00:10:00 C       --    dccn-c006
10069115.dccn-l029.dcc  roboos      matlab   test_bug1254      29296   --       1    2gb  00:10:00 C       --    dccn-c021
10069116.dccn-l029.dcc  roboos      matlab   test_bug1416      29635   --       1    2gb  00:10:00 C       --    dccn-c021
10069117.dccn-l029.dcc  roboos      matlab   test_bug1318      41049   --       1    2gb  00:10:00 C       --    dccn-c006
10069118.dccn-l029.dcc  roboos      matlab   test_ft_freqanal  41099   --       1    8gb  00:40:00 C       --    dccn-c006
10069119.dccn-l029.dcc  roboos      matlab   test_bug1850      41189   --       1    2gb  00:10:00 C       --    dccn-c006
10069120.dccn-l029.dcc  roboos      matlab   test_bug1914      41267   --       1    2gb  00:10:00 C       --    dccn-c006
10069121.dccn-l029.dcc  roboos      matlab   test_bug1833      41380   --       1    2gb  00:10:00 C       --    dccn-c006
10069122.dccn-l029.dcc  roboos      matlab   test_bug1919      41504   --       1    2gb  00:10:00 C       --    dccn-c006
10069123.dccn-l029.dcc  roboos      matlab   test_bug1735      41657   --       1    2gb  00:10:00 C       --    dccn-c006
10069124.dccn-l029.dcc  roboos      matlab   test_bug1573      41783   --       1    2gb  00:10:00 C       --    dccn-c006
10069125.dccn-l029.dcc  roboos      matlab   test_bug1816      41908   --       1    2gb  00:10:00 C       --    dccn-c006
10069126.dccn-l029.dcc  roboos      matlab   test_ft_artifact  42079   --       1    2gb  00:10:00 C       --    dccn-c006
10069127.dccn-l029.dcc  roboos      matlab   test_bug1637      42212   --       1    2gb  00:10:00 C       --    dccn-c006
10069128.dccn-l029.dcc  roboos      matlab   test_bug1556      42352   --       1    2gb  00:10:00 C       --    dccn-c006
10069129.dccn-l029.dcc  roboos      matlab   test_ft_prepare_  42480   --       1    2gb  00:10:00 C       --    dccn-c006
10069130.dccn-l029.dcc  roboos      matlab   test_headmodel_o  42618   --       1    2gb  00:20:00 C       --    dccn-c006
10069131.dccn-l029.dcc  roboos      matlab   test_bug1794      42748   --       1    2gb  00:10:00 C       --    dccn-c006
10069132.dccn-l029.dcc  roboos      matlab   test_bug1956      42871   --       1    2gb  00:10:00 C       --    dccn-c006
10069133.dccn-l029.dcc  roboos      matlab   test_ft_channels  42996   --       1    2gb  00:10:00 C       --    dccn-c006
10069134.dccn-l029.dcc  roboos      matlab   test_bug1998      43136   --       1    2gb  00:10:00 C       --    dccn-c006
10069135.dccn-l029.dcc  roboos      matlab   test_bug950       43262   --       1    2gb  00:10:00 C       --    dccn-c006
10069136.dccn-l029.dcc  roboos      matlab   test_fileformat_  43405   --       1    2gb  00:10:00 C       --    dccn-c006
10069137.dccn-l029.dcc  roboos      matlab   test_tutorial_be  43572   --       1   10gb  02:30:00 C       --    dccn-c006
10069138.dccn-l029.dcc  roboos      matlab   test_bug298       43696   --       1    2gb  00:10:00 C       --    dccn-c006
10069139.dccn-l029.dcc  roboos      matlab   test_bug2031      43872   --       1    2gb  00:10:00 C       --    dccn-c006
10069140.dccn-l029.dcc  roboos      matlab   test_bug1042      44009   --       1    2gb  00:45:00 C       --    dccn-c006
10069141.dccn-l029.dcc  roboos      matlab   test_bug1800      44153   --       1    2gb  00:10:00 C       --    dccn-c006
10069142.dccn-l029.dcc  roboos      matlab   test_ft_apply_mo  44303   --       1    2gb  00:10:00 C       --    dccn-c006
10069143.dccn-l029.dcc  roboos      matlab   test_bug1425      44440   --       1    2gb  00:10:00 C       --    dccn-c006
10069144.dccn-l029.dcc  roboos      matlab   test_bug2316      44574   --       1    2gb  00:10:00 C       --    dccn-c006
10069145.dccn-l029.dcc  roboos      matlab   test_ft_volumelo  44713   --       1    2gb  00:10:00 C       --    dccn-c006
10069146.dccn-l029.dcc  roboos      matlab   test_bug1408      44980   --       1    4gb  00:10:00 C       --    dccn-c006
10069147.dccn-l029.dcc  roboos      matlab   test_bug2137      45144   --       1    2gb  00:30:00 C       --    dccn-c006
10069148.dccn-l029.dcc  roboos      matlab   test_meg_leadfie  45319   --       1    2gb  00:10:00 C       --    dccn-c006
10069149.dccn-l029.dcc  roboos      matlab   test_bug1067      45459   --       1    2gb  00:10:00 C       --    dccn-c006
10069150.dccn-l029.dcc  roboos      matlab   test_bug1808      45591   --       1    2gb  00:10:00 C       --    dccn-c006
10069151.dccn-l029.dcc  roboos      matlab   test_bug1646      45830   --       1    4gb  00:10:00 C       --    dccn-c006
10069152.dccn-l029.dcc  roboos      matlab   test_tutorial_se  46023   --       1    3gb  00:10:00 C       --    dccn-c006
10069153.dccn-l029.dcc  roboos      matlab   test_bug2277      46213   --       1    2gb  00:10:00 C       --    dccn-c006
10069154.dccn-l029.dcc  roboos      matlab   test_bug1288      46357   --       1    2gb  00:10:00 C       --    dccn-c006
10069155.dccn-l029.dcc  roboos      matlab   test_tutorial_co  46532   --       1    2gb  00:10:00 C       --    dccn-c006
10069156.dccn-l029.dcc  roboos      matlab   test_bug1786      46716   --       1    2gb  00:10:00 C       --    dccn-c006
10069157.dccn-l029.dcc  roboos      matlab   test_ft_channelr  46848   --       1    2gb  00:10:00 C       --    dccn-c006
10069158.dccn-l029.dcc  roboos      matlab   test_headmodel_i  47036   --       1    2gb  00:10:00 C       --    dccn-c006
10069159.dccn-l029.dcc  roboos      matlab   test_bug542       47177   --       1    2gb  00:10:00 C       --    dccn-c006
10069160.dccn-l029.dcc  roboos      matlab   test_ft_timelock  47479   --       1    2gb  00:10:00 C       --    dccn-c006
10069161.dccn-l029.dcc  roboos      matlab   test_bug780       47656   --       1    2gb  00:10:00 C       --    dccn-c006
10069162.dccn-l029.dcc  roboos      matlab   test_bug682       47822   --       1    2gb  00:10:00 C       --    dccn-c006
10069163.dccn-l029.dcc  roboos      matlab   test_bug1230      47909   --       1    2gb  00:10:00 C       --    dccn-c006
10069164.dccn-l029.dcc  roboos      matlab   test_bug2040       6877   --       1    2gb  00:10:00 C       --    dccn-c007
